,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit
0,t mac,boneless buffalo wings double asian sweet heat,77,g,175,mg,4390,g,166,g,81,g,14,g,0,g,6,g,90,g
1,t mac,boneless buffalo wings double bbq sauce,77,g,175,mg,3910,g,162,g,81,g,14,g,0,g,6,g,84,g
2,t mac,boneless buffalo wings double bleu cheese,130,g,240,mg,3440,g,96,g,86,g,29,g,0,g,5,g,26,g
3,t mac,boneless buffalo wings double chili mango,77,g,175,mg,5720,g,123,g,81,g,14,g,0,g,6,g,47,g
4,t mac,boneless buffalo wings double death sauce,81,g,175,mg,6740,g,105,g,90,g,15,g,0,g,5,g,31,g
5,t mac,boneless buffalo wings double garlic parmesan,203,g,190,mg,4500,g,104,g,88,g,34,g,0,g,5,g,25,g
6,t mac,boneless buffalo wings double habanero bbq,77,g,175,mg,5020,g,152,g,81,g,14,g,0,g,6,g,64,g
7,t mac,boneless buffalo wings double honey chipotle,77,g,175,mg,5150,g,161,g,81,g,14,g,0,g,7,g,84,g
8,t mac,boneless buffalo wings double honey twang,124,g,185,mg,3850,g,165,g,81,g,21,g,0,g,6,g,90,g
9,t mac,boneless buffalo wings double hot buffalo,77,g,175,mg,6180,g,112,g,82,g,14,g,0,g,8,g,35,g
10,t mac,boneless buffalo wings double korean black garlic,78,g,175,mg,4200,g,114,g,82,g,14,g,0,g,6,g,38,g
11,t mac,boneless buffalo wings double lemon pepper,77,g,175,mg,8480,g,107,g,81,g,14,g,0,g,6,g,28,g
12,t mac,boneless buffalo wings double medium buffalo,77,g,175,mg,6180,g,110,g,82,g,14,g,0,g,8,g,34,g
13,t mac,boneless buffalo wings double mild buffalo,127,g,175,mg,5420,g,105,g,81,g,21,g,0,g,7,g,31,g
14,t mac,boneless buffalo wings double no sauce,76,g,175,mg,2850,g,95,g,80,g,14,g,0,g,5,g,25,g
15,t mac,boneless buffalo wings double ranch,133,g,225,mg,3640,g,99,g,82,g,26,g,0,g,6,g,27,g
16,t mac,boneless buffalo wings double slow burn,77,g,175,mg,6060,g,110,g,81,g,14,g,0,g,7,g,34,g
17,t mac,boneless buffalo wings double sweet chili sesame,80,g,175,mg,6840,g,187,g,82,g,14,g,0,g,5,g,111,g
18,t mac,boneless buffalo wings double three mile island,78,g,175,mg,6900,g,124,g,84,g,14,g,0,g,9,g,42,g
19,t mac,boneless buffalo wings party pack asian sweet heat,192,g,440,mg,10970,g,416,g,202,g,35,g,0,g,16,g,224,g
20,t mac,boneless buffalo wings party pack bbq sauce,193,g,440,mg,9760,g,404,g,202,g,35,g,0,g,15,g,210,g
